Name,Rank,Publication Year,Affiliation,Web of Science Documents,% Docs Cited,Times Cited,Category Normalized Citation Impact,International Collaborations,% Documents in Top 1%,% Documents in Top 10%,% Highly Cited Papers,Highly Cited Papers,% International Collaborations,Documents Cited,Documents in Q1 Journals,Documents in Q2 Journals,% Documents in Q1 Journals,% Documents in Q2 Journals,Documents in Top 1%,Documents in Top 10%,Citation Impact,% Hot Papers,H-Index,Documents in Q3 Journals,Documents in Q4 Journals,% Documents in Q3 Journals,% Documents in Q4 Journals,% First Author (2008-2020),% Last Author (2008-2020),% Corresponding Author (2008-2020),First Author (2008-2020),Last Author (2008-2020),Corresponding Author (2008-2020),Hot Papers
"Calzolari, Mattia",10,2015,IZS Lombardia e Emilia,3,100.0,51,1.0563333333333336,1,0.0,0.0,0.0,0,33.33333333333333,3,2,1,66.66666666666666,33.33333333333333,0,0,17.0,0.0,3,0,0,0.0,0.0,33.33333333333333,0.0,33.33333333333333,1,0,1,0
"Calzolari, Mattia",10,2016,IZS Lombardia e Emilia,1,100.0,21,1.4869,1,0.0,0.0,0.0,0,100.0,1,0,1,0.0,100.0,0,0,21.0,0.0,1,0,0,0.0,0.0,100.0,0.0,100.0,1,0,1,0
"Calzolari, Mattia",10,2017,IZS Lombardia e Emilia,3,100.0,48,2.5090333333333334,1,0.0,33.33333333333333,0.0,0,33.33333333333333,3,0,2,0.0,66.66666666666666,0,1,16.0,0.0,3,1,0,33.33333333333333,0.0,0.0,0.0,0.0,0,0,0,0
"Calzolari, Mattia",10,2018,IZS Lombardia e Emilia,2,100.0,9,0.63505,1,0.0,0.0,0.0,0,50.0,2,1,0,50.0,0.0,0,0,4.5,0.0,2,1,0,50.0,0.0,50.0,0.0,50.0,1,0,1,0
"Calzolari, Mattia",10,2019,IZS Lombardia e Emilia,2,50.0,2,0.3597,0,0.0,0.0,0.0,0,0.0,1,1,1,50.0,50.0,0,0,1.0,0.0,1,0,0,0.0,0.0,50.0,0.0,50.0,1,0,1,0
"Calzolari, Mattia",10,2020,IZS Lombardia e Emilia,3,100.0,9,2.5244,2,0.0,33.33333333333333,0.0,0,66.66666666666666,3,n/a,n/a,n/a,n/a,0,1,3.0,0.0,1,n/a,n/a,n/a,n/a,33.33333333333333,0.0,33.33333333333333,1,0,1,0
"Chiapponi, Chiara",11,2008,IZS Lombardia e Emilia,1,100.0,40,1.0210000000000001,1,0.0,0.0,0.0,0,100.0,1,1,0,100.0,0.0,0,0,40.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Chiapponi, Chiara",11,2010,IZS Lombardia e Emilia,1,100.0,117,3.1907,1,0.0,100.0,0.0,0,100.0,1,1,0,100.0,0.0,0,1,117.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Chiapponi, Chiara",11,2013,IZS Lombardia e Emilia,1,100.0,11,1.0419,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,11.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Chiapponi, Chiara",11,2014,IZS Lombardia e Emilia,2,100.0,65,1.4861,1,0.0,50.0,0.0,0,50.0,2,2,0,100.0,0.0,0,1,32.5,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Chiapponi, Chiara",11,2015,IZS Lombardia e Emilia,3,100.0,100,1.6464666666666667,2,0.0,33.33333333333333,0.0,0,66.66666666666666,3,3,0,100.0,0.0,0,1,33.333333333333336,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Chiapponi, Chiara",11,2016,IZS Lombardia e Emilia,3,100.0,104,2.2567,2,0.0,33.33333333333333,0.0,0,66.66666666666666,3,1,1,33.33333333333333,33.33333333333333,0,1,34.666666666666664,0.0,3,1,0,33.33333333333333,0.0,0.0,0.0,0.0,0,0,0,0
"Chiapponi, Chiara",11,2017,IZS Lombardia e Emilia,2,100.0,39,1.65145,2,0.0,50.0,0.0,0,100.0,2,1,0,100.0,0.0,0,1,19.5,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Chiapponi, Chiara",11,2019,IZS Lombardia e Emilia,4,100.0,83,4.6004000000000005,1,25.0,25.0,25.0,1,25.0,4,1,2,25.0,50.0,1,1,20.75,0.0,3,1,0,25.0,0.0,25.0,0.0,25.0,1,0,1,0
"Chiapponi, Chiara",11,2020,IZS Lombardia e Emilia,4,50.0,2,0.424975,2,0.0,0.0,0.0,0,50.0,2,n/a,n/a,n/a,n/a,0,0,0.5,0.0,1,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0,0,0,0
"Bonilauri, Paolo",12,2008,IZS Lombardia e Emilia,1,100.0,114,12.5824,0,100.0,100.0,0.0,0,0.0,1,1,0,100.0,0.0,1,1,114.0,0.0,1,0,0,0.0,0.0,100.0,0.0,0.0,1,0,0,0
"Bonilauri, Paolo",12,2011,IZS Lombardia e Emilia,2,100.0,117,2.95125,0,0.0,100.0,0.0,0,0.0,2,1,1,50.0,50.0,0,2,58.5,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Bonilauri, Paolo",12,2012,IZS Lombardia e Emilia,5,100.0,180,1.95128,2,0.0,40.0,0.0,0,40.0,5,2,3,40.0,60.0,0,2,36.0,0.0,5,0,0,0.0,0.0,0.0,20.0,0.0,0,1,0,0
"Bonilauri, Paolo",12,2013,IZS Lombardia e Emilia,1,100.0,22,2.0839000000000003,0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0,22.0,0.0,1,1,0,100.0,0.0,0.0,0.0,0.0,0,0,0,0
"Bonilauri, Paolo",12,2015,IZS Lombardia e Emilia,1,100.0,27,1.6057000000000001,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,27.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Bonilauri, Paolo",12,2016,IZS Lombardia e Emilia,2,100.0,81,2.7155,2,0.0,50.0,0.0,0,100.0,2,1,0,50.0,0.0,0,1,40.5,0.0,2,0,1,0.0,50.0,0.0,0.0,0.0,0,0,0,0
"Bonilauri, Paolo",12,2017,IZS Lombardia e Emilia,2,100.0,32,1.71625,1,0.0,0.0,0.0,0,50.0,2,0,1,0.0,50.0,0,0,16.0,0.0,2,1,0,50.0,0.0,0.0,0.0,0.0,0,0,0,0
"Bonilauri, Paolo",12,2018,IZS Lombardia e Emilia,1,100.0,6,1.1475,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,6.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Bonilauri, Paolo",12,2019,IZS Lombardia e Emilia,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,1,0.0,100.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Bonilauri, Paolo",12,2020,IZS Lombardia e Emilia,4,50.0,2,0.57355,1,0.0,0.0,0.0,0,25.0,2,n/a,n/a,n/a,n/a,0,0,0.5,0.0,1,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0,0,0,0
"Lavazza, A.",12,2008,IZS Lombardia e Emilia,5,100.0,238,1.9033799999999998,3,0.0,20.0,0.0,0,60.0,5,3,1,60.0,20.0,0,1,47.6,0.0,5,0,1,0.0,20.0,0.0,0.0,0.0,0,0,0,0
"Lavazza, A.",12,2009,IZS Lombardia e Emilia,2,100.0,44,0.6371500000000001,1,0.0,0.0,0.0,0,50.0,2,0,1,0.0,100.0,0,0,22.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Lavazza, A.",12,2011,IZS Lombardia e Emilia,2,50.0,34,0.5604,1,0.0,0.0,0.0,0,50.0,1,1,1,50.0,50.0,0,0,17.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Lavazza, A.",12,2012,IZS Lombardia e Emilia,2,100.0,32,0.6412,2,0.0,0.0,0.0,0,100.0,2,1,0,50.0,0.0,0,0,16.0,0.0,2,1,0,50.0,0.0,0.0,0.0,0.0,0,0,0,0
"Lavazza, A.",12,2013,IZS Lombardia e Emilia,1,100.0,15,1.0033,1,0.0,0.0,0.0,0,100.0,1,1,0,100.0,0.0,0,0,15.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Lavazza, A.",12,2014,IZS Lombardia e Emilia,2,100.0,57,3.8777000000000004,1,50.0,50.0,0.0,0,50.0,2,0,1,0.0,50.0,1,1,28.5,0.0,1,1,0,50.0,0.0,0.0,50.0,0.0,0,1,0,0
"Lavazza, A.",12,2015,IZS Lombardia e Emilia,1,100.0,7,0.6568,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,7.0,0.0,1,0,0,0.0,0.0,0.0,100.0,0.0,0,1,0,0
"Lavazza, A.",12,2016,IZS Lombardia e Emilia,1,100.0,44,3.1155,0,0.0,100.0,0.0,0,0.0,1,1,0,100.0,0.0,0,1,44.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Lavazza, A.",12,2017,IZS Lombardia e Emilia,3,100.0,67,3.6679,2,33.33333333333333,66.66666666666666,0.0,0,66.66666666666666,3,2,0,66.66666666666666,0.0,1,2,22.333333333333332,0.0,3,0,1,0.0,33.33333333333333,0.0,0.0,33.33333333333333,0,0,1,0
"Lavazza, A.",12,2019,IZS Lombardia e Emilia,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,0,100.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Lavazza, A",14,2000,,2,100.0,26,9.365,0,0.0,50.0,0.0,0,0.0,2,2,0,100.0,0.0,0,1,13.0,0.0,2,0,0,0.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Lavazza, A",14,2001,,3,100.0,150,1.7669666666666668,3,0.0,66.66666666666666,0.0,0,100.0,3,3,0,100.0,0.0,0,2,50.0,0.0,3,0,0,0.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Lavazza, A",14,2002,,1,100.0,19,0.6296,0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0,19.0,0.0,1,0,1,0.0,100.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Lavazza, A",14,2003,,5,100.0,141,1.07948,1,0.0,0.0,0.0,0,20.0,5,2,2,40.0,40.0,0,0,28.2,0.0,4,0,1,0.0,20.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Lavazza, A",14,2004,,1,100.0,31,0.6862,0,0.0,0.0,0.0,0,0.0,1,0,1,0.0,100.0,0,0,31.0,0.0,1,0,0,0.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Lavazza, A",14,2005,,4,75.0,94,1.101325,2,0.0,25.0,0.0,0,50.0,3,3,0,75.0,0.0,0,1,23.5,0.0,3,0,1,0.0,25.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Lavazza, A",14,2006,,3,100.0,233,1.7730333333333335,2,0.0,66.66666666666666,0.0,0,66.66666666666666,3,0,3,0.0,100.0,0,2,77.66666666666667,0.0,3,0,0,0.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Losio, Marina Nadia",15,2011,IZS Lombardia e Emilia,2,100.0,19,0.3141,0,0.0,0.0,0.0,0,0.0,2,1,0,50.0,0.0,0,0,9.5,0.0,2,0,1,0.0,50.0,0.0,0.0,0.0,0,0,0,0
"Losio, Marina Nadia",15,2013,IZS Lombardia e Emilia,2,100.0,26,0.7412000000000001,0,0.0,0.0,0.0,0,0.0,2,0,2,0.0,100.0,0,0,13.0,0.0,2,0,0,0.0,0.0,0.0,50.0,0.0,0,1,0,0
"Losio, Marina Nadia",15,2014,IZS Lombardia e Emilia,1,100.0,3,0.18230000000000002,0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0,3.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Losio, Marina Nadia",15,2015,IZS Lombardia e Emilia,5,80.0,27,0.3163,0,0.0,0.0,0.0,0,0.0,4,1,3,20.0,60.0,0,0,5.4,0.0,3,1,0,20.0,0.0,40.0,20.0,40.0,2,1,2,0
"Losio, Marina Nadia",15,2016,IZS Lombardia e Emilia,1,100.0,20,1.4161000000000001,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,20.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Losio, Marina Nadia",15,2017,IZS Lombardia e Emilia,2,100.0,27,1.2829000000000002,1,0.0,0.0,0.0,0,50.0,2,1,1,50.0,50.0,0,0,13.5,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Losio, Marina Nadia",15,2018,IZS Lombardia e Emilia,1,100.0,5,0.7637,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,5.0,0.0,1,0,0,0.0,0.0,100.0,0.0,100.0,1,0,1,0
"Losio, Marina Nadia",15,2020,IZS Lombardia e Emilia,4,25.0,3,0.651925,0,0.0,0.0,0.0,0,0.0,1,n/a,n/a,n/a,n/a,0,0,0.75,0.0,1,n/a,n/a,n/a,n/a,0.0,50.0,0.0,0,2,0,0
"Boniotti, Maria Beatrice",15,2012,IZS Lombardia e Emilia,1,100.0,57,1.9736,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,57.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Boniotti, Maria Beatrice",15,2015,IZS Lombardia e Emilia,2,100.0,13,0.55835,0,0.0,0.0,0.0,0,0.0,2,0,1,0.0,50.0,0,0,6.5,0.0,2,1,0,50.0,0.0,0.0,50.0,0.0,0,1,0,0
"Boniotti, Maria Beatrice",15,2016,IZS Lombardia e Emilia,1,100.0,10,1.5646,1,0.0,0.0,0.0,0,100.0,1,0,1,0.0,100.0,0,0,10.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Boniotti, Maria Beatrice",15,2017,IZS Lombardia e Emilia,3,100.0,30,0.7840333333333334,0,0.0,0.0,0.0,0,0.0,3,0,0,0.0,0.0,0,0,10.0,0.0,2,3,0,100.0,0.0,0.0,0.0,0.0,0,0,0,0
"Boniotti, Maria Beatrice",15,2018,IZS Lombardia e Emilia,2,100.0,37,2.1353,2,0.0,50.0,0.0,0,100.0,2,1,1,50.0,50.0,0,1,18.5,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Boniotti, Maria Beatrice",15,2019,IZS Lombardia e Emilia,2,100.0,9,0.7131500000000001,0,0.0,0.0,0.0,0,0.0,2,1,1,50.0,50.0,0,0,4.5,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Boniotti, Maria Beatrice",15,2020,IZS Lombardia e Emilia,7,42.857142857142854,15,1.4561285714285717,0,0.0,14.285714285714285,0.0,0,0.0,3,n/a,n/a,n/a,n/a,0,1,2.142857142857143,0.0,2,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0,0,0,0
"Capucci, Lorenzo",15,2007,IZS Lombardia e Emilia,1,100.0,64,1.5023,1,0.0,0.0,0.0,0,100.0,1,0,0,0.0,0.0,0,0,64.0,0.0,1,0,0,0.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,0
"Capucci, Lorenzo",15,2008,IZS Lombardia e Emilia,1,100.0,60,1.6204,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,60.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Capucci, Lorenzo",15,2010,IZS Lombardia e Emilia,1,0.0,0,0.0,1,0.0,0.0,0.0,0,100.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,100.0,0.0,0.0,0.0,0.0,0,0,0,0
"Capucci, Lorenzo",15,2011,IZS Lombardia e Emilia,2,100.0,25,0.6283000000000001,1,0.0,0.0,0.0,0,50.0,2,1,1,50.0,50.0,0,0,12.5,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Capucci, Lorenzo",15,2012,IZS Lombardia e Emilia,1,100.0,14,0.4636,1,0.0,0.0,0.0,0,100.0,1,0,0,0.0,0.0,0,0,14.0,0.0,1,1,0,100.0,0.0,0.0,0.0,0.0,0,0,0,0
"Capucci, Lorenzo",15,2013,IZS Lombardia e Emilia,3,100.0,196,6.188466666666667,3,66.66666666666666,66.66666666666666,0.0,0,100.0,3,3,0,100.0,0.0,2,2,65.33333333333333,0.0,3,0,0,0.0,0.0,0.0,100.0,33.33333333333333,0,3,1,0
"Capucci, Lorenzo",15,2014,IZS Lombardia e Emilia,1,100.0,15,0.6538,1,0.0,0.0,0.0,0,100.0,1,0,1,0.0,100.0,0,0,15.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Capucci, Lorenzo",15,2015,IZS Lombardia e Emilia,1,100.0,15,1.9228,1,0.0,0.0,0.0,0,100.0,1,1,0,100.0,0.0,0,0,15.0,0.0,1,0,0,0.0,0.0,0.0,100.0,0.0,0,1,0,0
"Capucci, Lorenzo",15,2016,IZS Lombardia e Emilia,1,0.0,0,0.0,1,0.0,0.0,0.0,0,100.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,100.0,0.0,0.0,0.0,0.0,0,0,0,0
"Capucci, Lorenzo",15,2017,IZS Lombardia e Emilia,2,100.0,5,0.26265000000000005,2,0.0,0.0,0.0,0,100.0,2,1,1,50.0,50.0,0,0,2.5,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Capucci, Lorenzo",15,2019,IZS Lombardia e Emilia,2,100.0,3,0.608,1,0.0,0.0,0.0,0,50.0,2,1,1,50.0,50.0,0,0,1.5,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Capucci, Lorenzo",15,2020,IZS Lombardia e Emilia,2,0.0,0,0.0,2,0.0,0.0,0.0,0,100.0,0,n/a,n/a,n/a,n/a,0,0,0.0,0.0,0,n/a,n/a,n/a,n/a,0.0,50.0,0.0,0,1,0,0
"Tamba, Marco",18,2011,IZS Lombardia e Emilia,1,100.0,50,2.0465,0,0.0,100.0,0.0,0,0.0,1,0,1,0.0,100.0,0,1,50.0,0.0,1,0,0,0.0,0.0,100.0,0.0,100.0,1,0,1,0
"Tamba, Marco",18,2012,IZS Lombardia e Emilia,3,66.66666666666666,91,1.5611333333333333,0,0.0,33.33333333333333,0.0,0,0.0,2,1,0,33.33333333333333,0.0,0,1,30.333333333333332,0.0,2,1,1,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,0,1,0,0
"Tamba, Marco",18,2014,IZS Lombardia e Emilia,1,100.0,9,0.5122,0,0.0,0.0,0.0,0,0.0,1,0,1,0.0,100.0,0,0,9.0,0.0,1,0,0,0.0,0.0,0.0,100.0,100.0,0,1,1,0
"Tamba, Marco",18,2015,IZS Lombardia e Emilia,2,100.0,32,1.1233,0,0.0,0.0,0.0,0,0.0,2,2,0,100.0,0.0,0,0,16.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Tamba, Marco",18,2016,IZS Lombardia e Emilia,1,100.0,4,0.5433,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,4.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Tamba, Marco",18,2017,IZS Lombardia e Emilia,4,100.0,33,0.9826250000000001,3,0.0,0.0,0.0,0,75.0,4,2,0,66.66666666666666,0.0,0,0,8.25,0.0,3,1,0,33.33333333333333,0.0,25.0,25.0,25.0,1,1,1,0
"Tamba, Marco",18,2019,IZS Lombardia e Emilia,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,100.0,0.0,0.0,0.0,0.0,0,0,0,0
"Tamba, Marco",18,2020,IZS Lombardia e Emilia,4,75.0,9,1.81015,1,0.0,25.0,0.0,0,25.0,3,n/a,n/a,n/a,n/a,0,1,2.25,0.0,1,n/a,n/a,n/a,n/a,25.0,25.0,25.0,1,1,1,0
"Luini, M.",18,2008,IZS Lombardia e Emilia,1,100.0,53,3.5045,1,0.0,100.0,0.0,0,100.0,1,0,1,0.0,100.0,0,1,53.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Luini, M.",18,2009,IZS Lombardia e Emilia,2,100.0,14,0.42155000000000004,0,0.0,0.0,0.0,0,0.0,2,1,1,50.0,50.0,0,0,7.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Luini, M.",18,2011,IZS Lombardia e Emilia,1,100.0,21,1.7354,1,0.0,0.0,0.0,0,100.0,1,1,0,100.0,0.0,0,0,21.0,0.0,1,0,0,0.0,0.0,0.0,100.0,0.0,0,1,0,0
"Luini, M.",18,2012,IZS Lombardia e Emilia,1,100.0,7,0.454,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,7.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Luini, M.",18,2014,IZS Lombardia e Emilia,2,100.0,22,0.6628000000000001,1,0.0,0.0,0.0,0,50.0,2,1,0,50.0,0.0,0,0,11.0,0.0,2,1,0,50.0,0.0,0.0,0.0,0.0,0,0,0,0
"Luini, M.",18,2015,IZS Lombardia e Emilia,3,100.0,102,3.1018000000000003,1,0.0,100.0,0.0,0,33.33333333333333,3,3,0,100.0,0.0,0,3,34.0,0.0,3,0,0,0.0,0.0,33.33333333333333,66.66666666666666,66.66666666666666,1,2,2,0
"Luini, M.",18,2016,IZS Lombardia e Emilia,3,100.0,91,3.1247666666666665,2,0.0,66.66666666666666,0.0,0,66.66666666666666,3,2,1,66.66666666666666,33.33333333333333,0,2,30.333333333333332,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Luini, M.",18,2017,IZS Lombardia e Emilia,1,100.0,2,0.3669,1,0.0,0.0,0.0,0,100.0,1,1,0,100.0,0.0,0,0,2.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Luini, M.",18,2018,IZS Lombardia e Emilia,1,100.0,1,0.2484,0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0,1.0,0.0,1,0,1,0.0,100.0,0.0,100.0,0.0,0,1,0,0
"Luini, M.",18,2019,IZS Lombardia e Emilia,1,100.0,5,1.1508,0,0.0,0.0,0.0,0,0.0,1,0,1,0.0,100.0,0,0,5.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Luini, M.",18,2020,IZS Lombardia e Emilia,1,100.0,2,2.487,1,0.0,0.0,0.0,0,100.0,1,n/a,n/a,n/a,n/a,0,0,2.0,0.0,1,n/a,n/a,n/a,n/a,0.0,100.0,0.0,0,1,0,0
"Alborali, Giovanni Loris",20,2014,IZS Lombardia e Emilia,2,100.0,11,0.37515000000000004,0,0.0,0.0,0.0,0,0.0,2,0,1,0.0,50.0,0,0,5.5,0.0,2,1,0,50.0,0.0,0.0,0.0,0.0,0,0,0,0
"Alborali, Giovanni Loris",20,2015,IZS Lombardia e Emilia,2,100.0,48,1.3719999999999999,0,0.0,0.0,0.0,0,0.0,2,2,0,100.0,0.0,0,0,24.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Alborali, Giovanni Loris",20,2016,IZS Lombardia e Emilia,2,100.0,19,1.48635,2,0.0,0.0,0.0,0,100.0,2,1,1,50.0,50.0,0,0,9.5,0.0,2,0,0,0.0,0.0,0.0,100.0,50.0,0,2,1,0
"Alborali, Giovanni Loris",20,2017,IZS Lombardia e Emilia,1,100.0,6,0.48860000000000003,0,0.0,0.0,0.0,0,0.0,1,0,1,0.0,100.0,0,0,6.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Alborali, Giovanni Loris",20,2018,IZS Lombardia e Emilia,1,0.0,0,0.0,1,0.0,0.0,0.0,0,100.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,100.0,0.0,0.0,100.0,100.0,0,1,1,0
"Alborali, Giovanni Loris",20,2020,IZS Lombardia e Emilia,8,25.0,4,0.8898875,1,0.0,12.5,0.0,0,12.5,2,n/a,n/a,n/a,n/a,0,1,0.5,0.0,1,n/a,n/a,n/a,n/a,0.0,62.5,12.5,0,5,1,0
"Bellini, Romeo",20,2008,,1,100.0,114,12.5824,0,100.0,100.0,0.0,0,0.0,1,1,0,100.0,0.0,1,1,114.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Bellini, Romeo",20,2011,,1,100.0,50,2.0465,0,0.0,100.0,0.0,0,0.0,1,0,1,0.0,100.0,0,1,50.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Bellini, Romeo",20,2012,,4,100.0,161,2.124975,2,0.0,50.0,0.0,0,50.0,4,3,1,75.0,25.0,0,2,40.25,0.0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Bellini, Romeo",20,2013,,1,100.0,22,2.0839000000000003,0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0,22.0,0.0,1,1,0,100.0,0.0,0.0,0.0,0.0,0,0,0,0
"Bellini, Romeo",20,2014,,1,100.0,11,1.0410000000000001,0,0.0,0.0,0.0,0,0.0,1,0,1,0.0,100.0,0,0,11.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Bellini, Romeo",20,2015,,1,100.0,27,1.6057000000000001,0,0.0,0.0,0.0,0,0.0,1,1,0,100.0,0.0,0,0,27.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Bellini, Romeo",20,2017,,3,100.0,29,1.0331666666666666,2,0.0,0.0,0.0,0,66.66666666666666,3,1,2,33.33333333333333,66.66666666666666,0,0,9.666666666666666,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Bellini, Romeo",20,2019,,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,1,0.0,100.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Bellini, Romeo",20,2020,,3,100.0,9,2.5244,2,0.0,33.33333333333333,0.0,0,66.66666666666666,3,n/a,n/a,n/a,n/a,0,1,3.0,0.0,1,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0,0,0,0
"Martella, Vito",22,2008,Universita degli Studi di Bari Aldo Moro,2,100.0,115,1.7778500000000002,0,0.0,0.0,0.0,0,0.0,2,1,0,50.0,0.0,0,0,57.5,0.0,2,0,1,0.0,50.0,0.0,0.0,0.0,0,0,0,0
"Martella, Vito",22,2009,Universita degli Studi di Bari Aldo Moro,1,100.0,67,1.6199000000000001,1,0.0,0.0,0.0,0,100.0,1,1,0,100.0,0.0,0,0,67.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Martella, Vito",22,2010,Universita degli Studi di Bari Aldo Moro,2,100.0,36,1.9088500000000002,0,0.0,50.0,0.0,0,0.0,2,1,1,50.0,50.0,0,1,18.0,0.0,2,0,0,0.0,0.0,50.0,0.0,100.0,1,0,2,0
"Martella, Vito",22,2011,Universita degli Studi di Bari Aldo Moro,1,100.0,24,0.7979,1,0.0,0.0,0.0,0,100.0,1,1,0,100.0,0.0,0,0,24.0,0.0,1,0,0,0.0,0.0,100.0,0.0,0.0,1,0,0,0
